book_id,class_level,page_number,word_count,reasons,text_preview,decision,reviewer_notes
class7-english,7,60,0,empty_page,,,
class7-english,7,61,0,empty_page,,,
class7-english,7,62,0,empty_page,,,
class7-english,7,63,0,empty_page,,,
class7-english,7,64,0,empty_page,,,
class7-english,7,65,0,empty_page,,,
class7-english,7,66,0,empty_page,,,
class7-english,7,67,0,empty_page,,,
class7-english,7,68,0,empty_page,,,
class7-english,7,69,0,empty_page,,,
class7-english,7,70,0,empty_page,,,
class7-english,7,71,0,empty_page,,,
class7-english,7,72,0,empty_page,,,
class7-english,7,73,0,empty_page,,,
class7-english,7,74,0,empty_page,,,
class7-english,7,75,0,empty_page,,,
class7-english,7,76,0,empty_page,,,
class7-english,7,77,0,empty_page,,,
class7-english,7,78,0,empty_page,,,
class7-english,7,79,0,empty_page,,,
class7-english,7,80,0,empty_page,,,
class7-english,7,81,0,empty_page,,,
class7-english,7,82,0,empty_page,,,
class7-english,7,83,0,empty_page,,,
class7-english,7,84,0,empty_page,,,
class7-english,7,85,0,empty_page,,,
class7-english,7,86,0,empty_page,,,
class7-english,7,87,0,empty_page,,,
class7-english,7,88,0,empty_page,,,
class7-english,7,89,0,empty_page,,,
class7-english,7,90,0,empty_page,,,
class7-english,7,91,0,empty_page,,,
class7-english,7,92,0,empty_page,,,
class7-english,7,93,0,empty_page,,,
class7-english,7,94,0,empty_page,,,
class7-english,7,95,0,empty_page,,,
class7-english,7,96,0,empty_page,,,
class7-english,7,97,0,empty_page,,,
class7-english,7,98,0,empty_page,,,
class7-english,7,99,0,empty_page,,,
class7-english,7,100,0,empty_page,,,
class7-english,7,101,0,empty_page,,,
class7-english,7,102,0,empty_page,,,
class7-english,7,103,0,empty_page,,,
class7-english,7,104,0,empty_page,,,
class7-english,7,105,0,empty_page,,,
class7-english,7,106,0,empty_page,,,
class7-english,7,107,0,empty_page,,,
class7-english,7,108,0,empty_page,,,
class7-english,7,109,0,empty_page,,,
class7-english,7,110,0,empty_page,,,
class7-english,7,111,0,empty_page,,,
class7-english,7,112,0,empty_page,,,
class7-english,7,113,0,empty_page,,,
class7-english,7,114,0,empty_page,,,
class7-english,7,115,0,empty_page,,,
class7-english,7,116,0,empty_page,,,
class7-english,7,117,0,empty_page,,,
class7-english,7,118,0,empty_page,,,
class7-english,7,119,0,empty_page,,,
class7-english,7,120,0,empty_page,,,
class7-english,7,121,0,empty_page,,,
class7-english,7,122,0,empty_page,,,
class8-english,8,1,7,possible_front_matter | very_short_under_15_words,"Us: National Curriculum and Textbook Board, Bangladesh",,
class8-english,8,2,23,possible_front_matter | short_under_30_words,Prescribed by the National Curriculum and Textbook Board asa textbook for class eight from the academic year 2013 Revised for the year 2026,,
class8-english,8,3,69,possible_front_matter,"69-70, Motijheel Commercial Area, Dhaka [All rights reserved by the Publisher] First edition written and edited by M S Hoque, Yasmin Banu Surajit Roy Majumder, Md Abdur Razzaque Naina Shahzadi, Nargis Akhter Banu First Publication September. 2012 Revised Editon : September, 2014 Revised Editon : Nov",,
class8-english,8,4,494,possible_front_matter,"The importance of formal education is diversified. The prime goal of modern education is not only to impart knowledge but rather to build a prosperous nation by developing skilled human resources. At the same time, education is the best means of developing a society that is free from superstitions a",,
class8-english,8,7,214,unicode_replacement_character,"2 English For Today Lesson 1: Folk Song Tractorrel Muse! rote of B nig Tred! ro a oe eh Me, ‘i [P) BANGLADESH or a’ e RNs BANGLADESH. BS * 2 Banas nnn nnn RES 0 hatha dan enn na b5 Giana euges BANGLADESH ov 15 - A set of four stamps issued on 21 July 2011 on Traditional Musical Instruments of Bangla",,
class8-english,8,8,328,unicode_replacement_character,"A Glimpse of Our Culture 3 Gambhira, Lalon Giti, Paalagan, and the songs of Hason Raja all embody the self-expression of the people. As the landscape changes, the music shifts too. In the hill tracts, you encounter music with the same role but expressed in the diverse languages of the ethnic communi",,
class8-english,8,9,215,unicode_replacement_character,"4 English For Today C. Discuss in groups and write a paragraph on the following topic: How has Bangladeshi folk music changed over the years, and what is it’s importance in everyday life and culture today? D. The following sentences describe the life of Hason Raja but are not in the correct order. R",,
class8-english,8,10,302,unicode_replacement_character,A Glimpse of Our Culture s) A. Look at the picture and the questions. Then ask and answer the questions with your partner: 1. What do you see in the picture? 2. What is it called? 3. Have you seen it before? Where? 4. What do we do with it? B. Excerpt from ‘The Field of the Embroidered Quilt’ (Noksh,,
class8-english,8,11,212,unicode_replacement_character,6 English For Today D. Complete the sentences with clues given. There are more words than necessary: 1. Naksha means artistic...0....0.. 2. The name was taken from a............. WOTd eee 3. The art has been practised in.............. Bengal for wo... 4. Nakshi Kanthasare now sold in............ Sho,,
class8-english,8,13,235,unicode_replacement_character,"8 English For Today heritage. Although the government is providing continuous efforts to include ethnic people’s languages in pre-primary and primary education, these efforts are facing hurdles like shortage of trained teachers and adequate resources for higher education in these languages. Furtherm",,
class8-english,8,14,257,unicode_replacement_character,"A Glimpse of Our Culture 9 E. Suppose you are Sajeed and you have a Marma friend named Ei Mon. Now, write a dialogue asking and answering questions about your dress, food, culture and pastimes. Lesson 4: Bangladeshi Cuisine A. Look at the pictures and answer the following questions: es an, = Fe dj O",,
class8-english,8,15,284,unicode_replacement_character,"10 English For Today The people of Bangladesh are very fond of sweets. Almost all Bangladeshi women prepare some traditional sweets. Pitha, a type of cakes made from rice flour, sugar, syrup, molasses and sometimes milk, is a traditional food loved by the entire population. During winter Pitha Utsab",,
class8-english,8,16,251,unicode_replacement_character,"A Glimpse of Our Culture 11 3. Apart from fish, what other foods do we eat with rice? 4. Why are sweets an important part of our life? F. How fast can you say this sentence? Casual clothes are provisional for leisurely trips across Asia. Lesson 5: The Children’s Songs A. Read and recite the poem: Th",,
class8-english,8,17,209,unicode_replacement_character,"12 English For Today Land of our Birth, our faith, our pride, For whose dear sake our fathers died; Oh, Motherland, we pledge to thee Head, heart and hand through the years to be! - Rudyard Kipling Word notes: pledge =: makea promise toll: hard work lovest: love thy > your undefiled: pure heritage: ",,
class8-english,8,19,171,unicode_replacement_character,"14 English For Today Lesson 1: Good Food Keywords: nutritious, substances, physical, structure A. Talk about the picture and read the text: ie: os a, = hy QS we (| Wi as ara “ _ + — a I i. Ms Rehana, the English teacher, is talking to the class about food. “Food is very important for our body,” she ",,
class8-english,8,20,165,unicode_replacement_character,Food and Nutrition 15 B. Answer the following questions: 1. What is Ms Rehana talking about? 2. Why do we eat food? 3. What is meant by ‘nutritious food’? 4. How much food does a person need to eat a day? 5. Does everyone need the same amount of food? Why? C. Complete these sentences: 1. We should e,,
class8-english,8,21,201,unicode_replacement_character,16 English For Today 3. Butter and ghee are a good source of a. protein. b. fat. c. vitamins. d. carbohydrate. 4. Minerals are present in a. nuts. b. peas. c. milk. d. water. 5. Which food has the most carbohydrate? a. Sugar b. Rice c. Fruits d. Vegetables Lesson 3: Our Daily Diet Keywords: essentia,,
class8-english,8,22,156,unicode_replacement_character,"Food and Nutrition 17 B. Make five questions from the following table: essential for our body? Why do | good for our skin? What are | we need to eat good food? What foods | is_ | vegetables contain? minerals do to us? C. Now, write the answers to the questions that you have made in section B. D. Rea",,
class8-english,8,23,167,unicode_replacement_character,"18 English For Today C. Look at the picture. What do you see in the bowl? Now, read the ingredients and following recipe. Ingredients: 1. Ripe banana: 1 2. Apple: 1 3. Ripe papaya: | (small) 4. Custard powder: 2 tablespoons 5. Milk: half litre 6. Sugar: 4 tablespoons How to prepare: First, wash the ",,
class8-english,8,24,164,unicode_replacement_character,"Food and Nutrition 19 Lesson 5: The Little Plant Keywords: bury, sprout A. Talk about the picture. Then read and listen to the poem: The Little Plant In the heart of a seed, Buried deep, so deep, A dear little plant Lay fast asleep. Wake! said the sunshine, _¥ “And creep to the light!” “Wake!” said ",,
class8-english,8,26,239,unicode_replacement_character,"Health and Hygiene 21 Lesson 1: Health Keywords: disease, essential, concentrate, possession A. Look at and talk about the picture. Ask and answer the following questions: a. How often do you wash hands? b. Why do you wash hands? B. Read the questions first. Then read the text and answer the questio",,
class8-english,8,28,208,unicode_replacement_character,"Health and Hygiene 23 Sound sleep by night; study and ease Together mixed; sweet recreation; And innocence, which most does please, With meditation. Thus let me live, unseen, unknown; Thus unlamented let me die; Steal from the world, and not a stone Tell where I lie. - Alexander Pope B. Answer the q",,
class8-english,8,29,292,very_long_ocr_token,"24 English For Today First, we must keep our body clean. We-should have a bath every day and wash our hair regularly. This will keep the body and hair free from dirt and bacteria. Secondly, we should wash our clothes regularly. Dirty clothes give off bad smell and invite germs. We should wear socks ",,
class8-english,8,30,157,unicode_replacement_character,"Health and Hygiene 25 Lesson 4: A Dialogue Keyword: prescribe A. Talk about the picture and answer the questions: i D. = fy x Ls, ] | = i = *y = 4 7 al \ 1 i =a lia = — oo oa me J | ale 1. Who is the man lying on the examination table? 2. Who is examining the patient? B. Read and act out the convers",,
class8-english,8,31,219,unicode_replacement_character,"26 English For Today Doctor: Allright. ’m prescribing a medicine. Take one tablet in the morning and another at night before meals. I also advise you to have a chest X-ray immediately. If possible show me the X-ray report today in the evening. OK? Rabi _: Ok, doctor. Thank you. Doctor: You are welco",,
class8-english,8,32,306,unicode_replacement_character,"Health and Hygiene 27 He used to smoke heavily. He got the bad habit from his college days. Recently, my mother and I were very worried about father’s worsening health condition. He was having continuous chest pain. The doctor showed him his chest X-ray plates. There were dark marks on his lungs. Th",,
class8-english,8,33,137,unicode_replacement_character,"28 English For Today 4. According to Rabi's letter, what is the major consequence of smoking? a. improved athletic performance b. enhanced memory Cc. increased risk of fatal diseases d. better social interactions B. Ask and answer the question. First say, then write: 1. What could be the relationshi",,
class8-english,8,34,287,unicode_replacement_character,"Health and Hygiene 29 ""What things are necessary for good health?"" he asks the students. ""We need a lot of things, teacher,"" says Rushad. ""We need healthy food, proper rest and sleep. We also have to be clean and tidy."" ""Good!"" says Mr Larma. ""These are the things you need for good health. But anoth",,
class8-english,8,35,141,unicode_replacement_character,"30 English For Today D. Ask and answer the questions: 1. Do you do physical exercise every day? What sort of exercise do you do? 2. Why do you need regular physical exercise? 3. What does physical exercise teach you? 4. What's your favourite sport? Do you take part in it? If so, where do you play it",,
class8-english,8,36,173,unicode_replacement_character,"Health and Hygiene 31 B. Listen to the text and answer the following questions: U3, L7B Listening text: 2 1. How far is Shakib’s house from his school? 2. Why is Shakib’s house free from mosquitoes? C. Listen again and write 'True' or 'False' against each of the following statements: 1. Shakib’s fam",,
class8-english,8,37,200,unicode_replacement_character,"32 English For Today Lesson 8: Making a Class Committee Keywords: forum, environment, fortnightly A. Look at the two pictures. Then ask and answer questions: diy! | ¢ MRS) | lie i a Ca ie) 70 ae iS je ——— ais Picture 1 Picture 2 1. What do you see in the picture? 2. What are the students doing in pi",,
class8-english,8,40,173,possible_front_matter | unicode_replacement_character | very_long_ocr_token,Check Your References 35 Lesson 1: Introducing a Table of Contents A. Look at the table and talk about it in groups: Contents To the Instructor vii To the Student xiii Acknowledgments XV Unit De Aree a ccasssnssssssasssssssssassssnsssstsonansesussonsnsesuuasennssscuasesssssee 1. The Kiwi 3 2. The Ca,,
class8-english,8,41,227,possible_front_matter | unicode_replacement_character,"36 English For Today B. Now, answer the questions below: 1. Is the table familiar to you? 2. Where do you find it? 3. What is the table about? 4. What is this table called? C. Read the text and discuss it in groups. Then find answers to the following questions: You get a new book in hand. You see th",,
class8-english,8,42,181,possible_front_matter | unicode_replacement_character,Check Your References 37 E. Open the table of contents page of your English Textbook. Work in pairs and find out the answers to the following questions: 1. What is the title of the page? 2. What are the column heads? 3. Which page numbers contain the topics? 4. Which topic starts in page 44? 5. How ,,
class8-english,8,44,223,unicode_replacement_character,Check Your References 39 B. Look at the dictionary page in Lesson 3 and answer the following questions. Then read the text below: 1. Do you use a dictionary? 2. Why and how often do you use a dictionary? 3. How can a dictionary help you? A dictionary is a collection of words. It lists the words of a,,
class8-english,8,45,264,unicode_replacement_character,40 English For Today Lesson 3: Looking up Words in a Dictionary A. Talk in groups about the text in Lesson 4 and about the questions below. Then read the text: 1. Is there any connection between the alphabet and a dictionary? 2. What do you understand by alphabetical order? The words in a dictionary,,
class8-english,8,46,262,unicode_replacement_character,"Check Your References 41 Lesson 4: Meanings of Words A. Look at the questions below and read the following text. Now, discuss in pairs: 1. What do you do when you want to know the meaning of a word? 2. How cana dictionary help us? A dictionary gives us the meaning/meanings of a word. Example sentenc",,
class8-english,8,50,234,unicode_replacement_character,"Humans and Environment 45 Lesson 1: The Little Bird Key pharases: bird-catching net, gasping for breath, caged bird, let it go, picture books A. Look at the sketch and discuss with your classmates what you see in it: SAA Ny A B. Read the story by Leo Tolstoy and answer the questions that follow: It ",,
class8-english,8,51,383,unicode_replacement_character,"46 English For Today Seryozha went in to dinner and left the net in the garden. When he came to look at it after dinner he saw that the net had fallen and a little bird was thrashing about under it. Seryozha was very excited. He caught the bird and took it into the house. “Look, Mamma! I've caught a",,
class8-english,8,52,196,unicode_replacement_character,Humans and Environment 47 When Seryozha went up to the cage the next morning he saw the siskin lying on its back with its legs curled up. It was dead. Never again did Seryozha catch another bird. C. Match the words in Column A with their meanings in Column B; Column A (Difficult Words) Column B (Mea,,
class8-english,8,53,143,unicode_replacement_character,48 English For Today E. Answer the following questions: 1. What did Seryozha receive as a gift from his uncle? 2. Why did Seryozha’s mother not like the idea of catching birds? 3. What kind of bird did Seryozha catch in the net? 4. How did Seryozha take care of the bird at first? 5. If you were in S,,
class8-english,8,54,171,unicode_replacement_character,"Humans and Environment 49 B. Now read the poem by Rachel Field and answer the questions that follow: Something Told the Wild Geese Something told the wild geese It was time to go. Though the fields lay golden Something whispered, — ""snow"". Leaves were green and stirring, Berries, luster-glossed, But",,
class8-english,8,56,276,unicode_replacement_character,"Humans and Environment 51 Note: skyscrapers — very tall buildings. whipping — moving quickly or being blown around by the wind. drone — acontinuous, low humming sound, like bees make. repass — to pass by again. clarion — a loud, clear sound, like a trumpet. marsh — wet, grassy land, often near water",,
class8-english,8,57,384,unicode_replacement_character,"52 English For Today down into Mexico, through Panama into South America, down the Andes the length of Chile to those southernmost isles of Tierra del Fuego. There a jaguar jumped a juggler, and afterwards, mortally mauled the animal trainer; and the shocked show people disbanded in dismay and horro",,
class8-english,8,58,306,unicode_replacement_character,Humans and Environment 53 Mauled: attacked and injured badly by a person or animal Subantarctic: areas close to but just north of Antarctica Adjacent: next to or very close to something.. Speculate: to guess or make an assumption about something. Aurora Australis: a natural light display in the sky ,,
class8-english,8,59,252,unicode_replacement_character,54 English For Today 5. Why did the bears thrive on the uninhabited island? a) They were provided food by local people. b) They found an ideal climate and environment. c) They returned to the circus regularly. d) They learned to fish from local animals. 6. How long after the circus incident did scie,,
class8-english,8,60,403,unicode_replacement_character,Humans and Environment 55 1) What do you see in the picture? 2) Do you think that the children are enjoying what they are doing? Tell why. 3) Do you think it is important to learn how to farm? Explain. B. Read the text by Tetsuko Kuroyanagi and answer the following questions: “This is your teacher t,,
class8-english,8,62,319,unicode_replacement_character,"Humans and Environment 57 Note: dilapidated — in a state of disrepair or ruin due to age or neglect. furrows — long, narrow trenches made in the ground for planting seeds. implements — tools or equipment used for a specific purpose. nuisance — something or someone causing inconvenience or annoyance.",,
class8-english,8,63,164,unicode_replacement_character,58 English For Today Lesson 5: Beauty of Our Small Ethnic Community Culture A. Look at the pictures and discuss in groups the possible answers to the following questions: cae \ apps ES ee Were tad Wace ete a orem aw) ee Aone tee Te SS * XY 4 eo es). rn 1) NIAAA ORE SR oe WSC ecl ee ee WOOL Wan: | Se,,
class8-english,8,66,79,unicode_replacement_character,Humans and Environment 61 D. Answer the following questions: 1. How do the minority races of Bangladesh contribute to the cultural diversity of the country? 2. Why has the government introduced textbooks in ethnic languages? 3. How do the traditional clothes and designs reflect the cultural values o,,
class8-english,8,68,244,unicode_replacement_character,"Going on a Trip 63 Lesson 1: At the Airport Keywords: lounge, immigration A.Look at the picture and talk about it: een Ot ML FLO Will A - a oS veer ai iy RR, CNY WZ bk 3 b < a Po Pi / ee Y 1. What do you see? 2. Can you guess where it could be? 3. Who are the people in the picture? 4. What could be ",,
class8-english,8,69,217,unicode_replacement_character | very_long_ocr_token,"64 English For Today through the immigration. He gives one to Mita and says,“ You have to give some information about yourself in the form. The immigration officer will check your passport and stamp it. And then you are ready to travel.” Mita, Zara and her parents start filling in the forms. C. Read",,
class8-english,8,70,300,unicode_replacement_character,"Going on a Trip 65 B. Now, read the text about Mita, and fill in the departure card in section A on her behalf: Mita’s full name is Mita Sultana Ahmed. She was born on 6 May 1998. She got her passport on June 09, 2010. It isa five-year passport. It will expire on 8 June 2015. After that she has to r",,
class8-english,8,71,252,unicode_replacement_character,"66 English For Today 1 Why does a person need a passport? 2 What are those booths for? 3 Why are people standing in a line in front of them? 4 What are the persons doing inside the booth? B. Read the text and answer the questions: Zara's parents, Mrs. Jnuma Islam and Mr. Mazharul Islam, Zara and Mit",,
class8-english,8,72,262,unicode_replacement_character,"Going on a Trip 67 1 Are you travelling alone? 1 No. I’m travelling with my aunt, 2 uncle and cousin. e e D. Now, work in pairs and act out the role of Mita and the immigration officer. E. What are the three things needed at immigration? Lesson 4: Boarding the Plane Keywords: seize, enclosed, formal",,
class8-english,8,73,112,unicode_replacement_character,"68 English For Today 3. Why are liquid, gel and cream not allowed on board a plane? 4, Which row is Mita sitting in? B. Listen to the text and complete the chart. First one is done for you: U1, L4B Listening text: 3 1. Destination 1. Bangkok 2. Name of the Airways 2. 3. Flight no. 3. 4. Row numbers ",,
class8-english,8,74,222,unicode_replacement_character,"Going on a Trip 69 B. Read the announcement carefully and fill in the blanks below: Ladies and gentlemen, welcome on board Flight BG88 to Bangkok. We are currently third in line for take-off, and are expected to be in the air in approximately seven minutes. Please fasten your seat belt and secure al",,
class8-english,8,76,308,unicode_replacement_character,Going on a Trip 71 1. What is the announcement about? 2. How many times has the word ‘belt’ been said in the announcement? 3. What will you do to fasten your seat belt? 4. What will you do to unfasten your seat belt? C. Read the text silently and do the exercises given in section D & E: Oxygen and t,,
class8-english,8,78,81,unicode_replacement_character,"Going on a Trip 73 4. The cabin crew with their nice behaviour made all the passengers feel safe and......... when the plane was bumping. a) worried b) fixed c) happy Lesson 7: Reaching Bangkok Keywords: derived, parallel, cargo, capacity A. Look at the picture and talk about it: g suvARNABRL! a a o",,
class8-english,8,81,309,unicode_replacement_character,"716 English For Today Mita’s uncle the driver his address, Happy Condo 18 Rachada Pisek Road. The driver and started for the destination. Mita very excited. She Zara’s hand and whispered, “ Oh Zara, I can’t believe I’m here with you and I’m so happy. Mita had never a car at such a high speed. She a ",,
class8-english,8,82,207,unicode_replacement_character,"Going on a Trip 77 C. Read the text in A and B and write what the following phrases mean inthe texts: 1. their turn 2. a little scared 3. bringing in 4. said 6 5. got settled Lesson 9: The Tha Kha Floating Market Keywords: laden, chit-chat, natives A. Look at the picture and talk about it: ah aia ae",,
class8-english,8,83,284,unicode_replacement_character,"78 English For Today fruits, vegetables, local food, and delicious sweets. The sellers and buyers rowed their boats slowly. The sellers displayed their goods for sale and the buyers chose their pick. They could have a little chit-chat as buying and selling was going on. 1. What kind of market was it",,
class8-english,8,84,294,unicode_replacement_character,"Going on a Trip 79 F. Read the text and answer the following questions: They passed an hour and a half at the market and enjoyed the business. Then all of them were hungry. They rowed near the boat of an elderly woman, who was selling food. She welcomed them with a smile and showed them the food. Th",,
class8-english,8,87,207,unicode_replacement_character,82 English For Today Questions: 1. Do you think ‘pearls’ were discovered by accident? Why? 2. Why do you think pearls were valued so much in the past? 3. What good luck did the knights think pearls would bring them? C. Read the text in B again and write the information in the table: po OO Lesson 2: ,,
class8-english,8,88,259,unicode_replacement_character,"Occupations at Risk 83 B. Read about the Ama divers of Japan. Discuss in pairs the information that you have got from the text and answer the questions: In some fishing villages along the coast of Japan, there are amazing groups of women known as ‘Ama divers’. These women worked and are still workin",,
class8-english,8,90,227,unicode_replacement_character,"Occupations at Risk 85 Throughout the monsoon, they remain busy with fishing. They also dive for natural pearls in waters. Sometimes, they camp fora couple of weeks. Men catch snakes and entertain people with snake charming and sell herbal cures. Women go from door to door to selling bangles, cosmet",,
class8-english,8,91,326,unicode_replacement_character,"86 English For Today C. Listen to the text and fill in the following gaps with right word/s: U7, L3 C Listening text: 6 1. The river gypsies are among the Nation's ---------------- groups. 2. A 2007 report said --------------- percent live below the poverty line. 3. Only 2 percent of gypsy children ",,
class8-english,8,92,145,unicode_replacement_character,"Occupations at Risk 87 E. Suppose you were with Sohan. Ask the bedey woman some more questions. For example, you can ask questions to know about her family members, their names, age, work, their past living places, future plans, food habit, etc: F, Have you ever seen any gypsies/bedey/snake charmers",,
class8-english,8,94,188,unicode_replacement_character | very_long_ocr_token,Occupations at Risk 89 mobile boat-schools are being established for gypsy children. Some voluntary organisations are running special schools on boats to educate river gypsy children in some areas. Questions: 1. What are the main problems that river gypsies are facing? 2. What is the effect of globa,,
class8-english,8,95,149,unicode_replacement_character,"90 English For Today Lesson 5: Refugees A. Look at the picture and discuss in groups the possible answers to the questions: it ie Li 4 ic Illustration: Dan Williams 1. What comes first in your mind when you look at the image? 2. What is the relationship between the child and the man? B. Now, read th",,
